State,Year,Season,Crop,Area,Rainfall,Production
Chhattisgarh,2009,Kharif,Ragi,495.0,956.6,125.0
Chhattisgarh,2009,Kharif,Rice,307674.0,956.6,221619.0
Chhattisgarh,2009,Kharif,Sesamum,4414.0,956.6,1842.0
Chhattisgarh,2009,Kharif,Small millets,29049.0,956.6,6284.0
Chhattisgarh,2009,Kharif,Sunflower,36.0,956.6,9.0
Chhattisgarh,2009,Kharif,Urad,14793.0,956.6,3850.0
Chhattisgarh,2009,Rabi,Barley,2547.0,956.6,1985.0
Chhattisgarh,2009,Rabi,Gram,3068.0,956.6,1971.0
Chhattisgarh,2009,Rabi,Khesari,452.0,956.6,204.0
Chhattisgarh,2009,Rabi,Linseed,9631.0,956.6,2512.0
Chhattisgarh,2009,Rabi,Masoor,2253.0,956.6,611.0
Chhattisgarh,2009,Rabi,Moong(Green Gram),16.0,956.6,3.0
Chhattisgarh,2009,Rabi,Peas & beans (Pulses),3081.0,956.6,1225.0
Chhattisgarh,2009,Rabi,Rapeseed &Mustard,19820.0,956.6,7367.0
Chhattisgarh,2009,Rabi,Wheat,20445.0,956.6,22975.0
Chhattisgarh,2009,Whole Year,Banana,15.0,956.6,633.0
Chhattisgarh,2009,Whole Year,Coriander,600.0,956.6,108.0
Chhattisgarh,2009,Whole Year,Dry chillies,870.0,956.6,389.0
Chhattisgarh,2009,Whole Year,Dry ginger,804.0,956.6,651.0
Chhattisgarh,2009,Whole Year,Garlic,574.0,956.6,1336.0
Chhattisgarh,2009,Whole Year,Onion,1409.0,956.6,4945.0
Chhattisgarh,2009,Whole Year,Potato,6517.0,956.6,21218.0
Chhattisgarh,2009,Whole Year,Sugarcane,1699.0,956.6,7572.0
Chhattisgarh,2009,Whole Year,Sweet potato,1088.0,956.6,5604.0
Chhattisgarh,2009,Whole Year,Turmeric,437.0,956.6,395.0
Chhattisgarh,2010,Kharif,Arhar/Tur,16305.0,1306.6,7677.0
Chhattisgarh,2010,Kharif,Cotton(lint),7.0,1306.6,12.0
Chhattisgarh,2010,Kharif,Groundnut,7941.0,1306.6,9131.0
Chhattisgarh,2010,Kharif,Horse-gram,8448.0,1306.6,1385.0
Chhattisgarh,2010,Kharif,Jowar,1256.0,1306.6,1671.0
Chhattisgarh,2010,Kharif,Maize,36184.0,1306.6,63804.0
Chhattisgarh,2010,Kharif,Moong(Green Gram),200.0,1306.6,22.0
Chhattisgarh,2010,Kharif,Ragi,374.0,1306.6,87.0
Chhattisgarh,2010,Kharif,Rice,302922.0,1306.6,323612.0
Chhattisgarh,2010,Kharif,Sesamum,4391.0,1306.6,1208.0
Chhattisgarh,2010,Kharif,Small millets,26466.0,1306.6,4992.0
Chhattisgarh,2010,Kharif,Sunflower,42.0,1306.6,12.0
Chhattisgarh,2010,Kharif,Urad,15012.0,1306.6,2604.0
Chhattisgarh,2010,Rabi,Barley,1770.0,1306.6,930.0
Chhattisgarh,2010,Rabi,Gram,3051.0,1306.6,2732.0
Chhattisgarh,2010,Rabi,Khesari,382.0,1306.6,237.0
Chhattisgarh,2010,Rabi,Linseed,9313.0,1306.6,2550.0
Chhattisgarh,2010,Rabi,Masoor,2257.0,1306.6,416.0
Chhattisgarh,2010,Rabi,Moong(Green Gram),27.0,1306.6,5.0
Chhattisgarh,2010,Rabi,Peas & beans (Pulses),3131.0,1306.6,905.0
Chhattisgarh,2010,Rabi,Rapeseed &Mustard,19520.0,1306.6,8549.0
Chhattisgarh,2010,Rabi,Wheat,20077.0,1306.6,23737.0
Chhattisgarh,2010,Whole Year,Banana,12.0,1306.6,337.0
Chhattisgarh,2010,Whole Year,Coriander,737.0,1306.6,192.0
Chhattisgarh,2010,Whole Year,Dry chillies,975.0,1306.6,522.0
Chhattisgarh,2010,Whole Year,Dry ginger,867.0,1306.6,1170.0
Chhattisgarh,2010,Whole Year,Garlic,604.0,1306.6,1255.0
Chhattisgarh,2010,Whole Year,Onion,1642.0,1306.6,6143.0
Chhattisgarh,2010,Whole Year,Potato,6611.0,1306.6,26201.0
Chhattisgarh,2010,Whole Year,Sugarcane,1443.0,1306.6,4103.0
Chhattisgarh,2010,Whole Year,Sweet potato,1096.0,1306.6,4754.0
Chhattisgarh,2010,Whole Year,Turmeric,463.0,1306.6,419.0
Chhattisgarh,2011,Kharif,Arhar/Tur,4125.0,1302.7,1802.0
Chhattisgarh,2011,Kharif,Groundnut,2800.0,1302.7,3524.0
Chhattisgarh,2011,Kharif,Horse-gram,2990.0,1302.7,720.0
Chhattisgarh,2011,Kharif,Jowar,161.0,1302.7,105.0
Chhattisgarh,2011,Kharif,Maize,8787.0,1302.7,12258.0
Chhattisgarh,2011,Kharif,Moong(Green Gram),9.0,1302.7,2.0
Chhattisgarh,2011,Kharif,Potato,536.0,1302.7,2619.0
Chhattisgarh,2011,Kharif,Ragi,11.0,1302.7,3.0
Chhattisgarh,2011,Kharif,Rice,117901.0,1302.7,164828.0
Chhattisgarh,2011,Kharif,Sesamum,259.0,1302.7,92.0
Chhattisgarh,2011,Kharif,Small millets,3105.0,1302.7,800.0
Chhattisgarh,2011,Kharif,Sunflower,24.0,1302.7,7.0
Chhattisgarh,2011,Kharif,Urad,4160.0,1302.7,1128.0
Chhattisgarh,2011,Rabi,Barley,146.0,1302.7,110.0
Chhattisgarh,2011,Rabi,Gram,1442.0,1302.7,1264.0
Chhattisgarh,2011,Rabi,Khesari,8.0,1302.7,4.0
Chhattisgarh,2011,Rabi,Linseed,3057.0,1302.7,1223.0
Chhattisgarh,2011,Rabi,Masoor,1252.0,1302.7,407.0
Chhattisgarh,2011,Rabi,Peas & beans (Pulses),1189.0,1302.7,430.0
Chhattisgarh,2011,Rabi,Potato,1830.0,1302.7,9267.0
Chhattisgarh,2011,Rabi,Rapeseed &Mustard,6521.0,1302.7,2718.0
Chhattisgarh,2011,Rabi,Wheat,5537.0,1302.7,6803.0
Chhattisgarh,2011,Whole Year,Banana,12.0,1302.7,337.0
Chhattisgarh,2011,Whole Year,Coriander,158.0,1302.7,28.0
Chhattisgarh,2011,Whole Year,Dry chillies,336.0,1302.7,323.0
Chhattisgarh,2011,Whole Year,Dry ginger,259.0,1302.7,300.0
Chhattisgarh,2011,Whole Year,Garlic,216.0,1302.7,637.0
Chhattisgarh,2011,Whole Year,Onion,450.0,1302.7,2164.0
Chhattisgarh,2011,Whole Year,Sugarcane,1099.0,1302.7,5548.0
Chhattisgarh,2011,Whole Year,Sweet potato,334.0,1302.7,1509.0
Chhattisgarh,2011,Whole Year,Turmeric,141.0,1302.7,138.0
Chhattisgarh,2012,Kharif,Arhar/Tur,4261.0,1377.4,2979.0
Chhattisgarh,2012,Kharif,Groundnut,2779.0,1377.4,3480.0
Chhattisgarh,2012,Kharif,Horse-gram,2923.0,1377.4,817.0
Chhattisgarh,2012,Kharif,Jowar,151.0,1377.4,97.0
Chhattisgarh,2012,Kharif,Maize,9209.0,1377.4,18598.0
Chhattisgarh,2012,Kharif,Moong(Green Gram),11.0,1377.4,2.0
Chhattisgarh,2012,Kharif,Potato,539.0,1377.4,3618.0
Chhattisgarh,2012,Kharif,Ragi,19.0,1377.4,4.0
Chhattisgarh,2012,Kharif,Rice,117501.0,1377.4,196105.0
Chhattisgarh,2012,Kharif,Sesamum,229.0,1377.4,79.0
Chhattisgarh,2012,Kharif,Small millets,2936.0,1377.4,741.0
Chhattisgarh,2012,Kharif,Sunflower,21.0,1377.4,7.0
Chhattisgarh,2012,Kharif,Urad,4156.0,1377.4,1532.0
Chhattisgarh,2012,Rabi,Barley,141.0,1377.4,68.0
Chhattisgarh,2012,Rabi,Gram,1441.0,1377.4,1563.0
Chhattisgarh,2012,Rabi,Khesari,12.0,1377.4,6.0
Chhattisgarh,2012,Rabi,Linseed,3014.0,1377.4,1209.0
Chhattisgarh,2012,Rabi,Masoor,1261.0,1377.4,424.0
Chhattisgarh,2012,Rabi,Peas & beans (Pulses),1200.0,1377.4,421.0
Chhattisgarh,2012,Rabi,Potato,1830.0,1377.4,12632.0
Chhattisgarh,2012,Rabi,Rapeseed &Mustard,6534.0,1377.4,3623.0
Chhattisgarh,2012,Rabi,Wheat,5347.0,1377.4,8362.0
Chhattisgarh,2012,Whole Year,Banana,13.0,1377.4,116.0
Chhattisgarh,2012,Whole Year,Coriander,168.0,1377.4,19.0
Chhattisgarh,2012,Whole Year,Dry chillies,340.0,1377.4,344.0
Chhattisgarh,2012,Whole Year,Dry ginger,262.0,1377.4,287.0
Chhattisgarh,2012,Whole Year,Garlic,221.0,1377.4,652.0
Chhattisgarh,2012,Whole Year,Onion,462.0,1377.4,1502.0
Chhattisgarh,2012,Whole Year,Sugarcane,857.0,1377.4,2643.0
Chhattisgarh,2012,Whole Year,Sweet potato,285.0,1377.4,1803.0
Chhattisgarh,2012,Whole Year,Turmeric,147.0,1377.4,140.0
Chhattisgarh,2013,Kharif,Arhar/Tur,4233.0,1420.0,2630.0
Chhattisgarh,2013,Kharif,Groundnut,2813.0,1420.0,3802.0
Chhattisgarh,2013,Kharif,Horse-gram,2897.0,1420.0,880.0
Chhattisgarh,2013,Kharif,Maize,9438.0,1420.0,19156.0
Chhattisgarh,2013,Kharif,Moong(Green Gram),9.0,1420.0,2.0
Chhattisgarh,2013,Kharif,Potato,540.0,1420.0,3348.0
Chhattisgarh,2013,Kharif,Ragi,6.0,1420.0,2.0
Chhattisgarh,2013,Kharif,Rice,116893.0,1420.0,202401.0
Chhattisgarh,2013,Kharif,Sesamum,267.0,1420.0,84.0
Chhattisgarh,2013,Kharif,Small millets,2759.0,1420.0,658.0
Chhattisgarh,2013,Kharif,Sunflower,21.0,1420.0,4.0
Chhattisgarh,2013,Kharif,Urad,4182.0,1420.0,1338.0
Chhattisgarh,2013,Rabi,Barley,117.0,1420.0,107.0
Chhattisgarh,2013,Rabi,Gram,1465.0,1420.0,1102.0
Chhattisgarh,2013,Rabi,Khesari,4.0,1420.0,3.0
Chhattisgarh,2013,Rabi,Linseed,3081.0,1420.0,1095.0
Chhattisgarh,2013,Rabi,Masoor,1252.0,1420.0,421.0
Chhattisgarh,2013,Rabi,Peas & beans (Pulses),963.0,1420.0,432.0
Chhattisgarh,2013,Rabi,Potato,1817.0,1420.0,8862.0
Chhattisgarh,2013,Rabi,Rapeseed &Mustard,6489.0,1420.0,4082.0
Chhattisgarh,2013,Rabi,Wheat,5221.0,1420.0,8353.0
Chhattisgarh,2013,Whole Year,Banana,17.0,1420.0,485.0
Chhattisgarh,2013,Whole Year,Coriander,87.0,1420.0,20.0
Chhattisgarh,2013,Whole Year,Dry chillies,353.0,1420.0,251.0
Chhattisgarh,2013,Whole Year,Dry ginger,274.0,1420.0,328.0
Chhattisgarh,2013,Whole Year,Garlic,207.0,1420.0,533.0
Chhattisgarh,2013,Whole Year,Jowar,108.0,1420.0,63.0
Chhattisgarh,2013,Whole Year,Onion,512.0,1420.0,3014.0
Chhattisgarh,2013,Whole Year,Sugarcane,1063.0,1420.0,3330.0
Chhattisgarh,2013,Whole Year,Sweet potato,295.0,1420.0,1626.0
Chhattisgarh,2013,Whole Year,Turmeric,150.0,1420.0,145.0
Chhattisgarh,2014,Kharif,Arhar/Tur,4301.0,1278.7,2972.0
Chhattisgarh,2014,Kharif,Groundnut,2806.0,1278.7,3873.0
Chhattisgarh,2014,Kharif,Horse-gram,2747.0,1278.7,821.0
Chhattisgarh,2014,Kharif,Maize,9312.0,1278.7,16677.0
Chhattisgarh,2014,Kharif,Moong(Green Gram),10.0,1278.7,2.0
Chhattisgarh,2014,Kharif,Potato,540.0,1278.7,2762.0
Chhattisgarh,2014,Kharif,Ragi,3.0,1278.7,1.0
Chhattisgarh,2014,Kharif,Rice,117268.0,1278.7,206623.0
Chhattisgarh,2014,Kharif,Sesamum,259.0,1278.7,120.0
Chhattisgarh,2014,Kharif,Small millets,2643.0,1278.7,424.0
Chhattisgarh,2014,Kharif,Sunflower,24.0,1278.7,8.0
Chhattisgarh,2014,Kharif,Urad,4180.0,1278.7,1474.0
Chhattisgarh,2014,Rabi,Barley,121.0,1278.7,100.0
Chhattisgarh,2014,Rabi,Gram,1438.0,1278.7,1617.0
Chhattisgarh,2014,Rabi,Khesari,13.0,1278.7,14.0
Chhattisgarh,2014,Rabi,Linseed,2981.0,1278.7,1268.0
Chhattisgarh,2014,Rabi,Masoor,1233.0,1278.7,428.0
Chhattisgarh,2014,Rabi,Peas & beans (Pulses),969.0,1278.7,455.0
Chhattisgarh,2014,Rabi,Potato,1875.0,1278.7,12174.0
Chhattisgarh,2014,Rabi,Rapeseed &Mustard,6333.0,1278.7,3682.0
Chhattisgarh,2014,Rabi,Wheat,5415.0,1278.7,9919.0
Chhattisgarh,2014,Whole Year,Banana,15.0,1278.7,351.0
Chhattisgarh,2014,Whole Year,Coriander,88.0,1278.7,20.0
Chhattisgarh,2014,Whole Year,Dry chillies,357.0,1278.7,187.0
Chhattisgarh,2014,Whole Year,Dry ginger,269.0,1278.7,322.0
Chhattisgarh,2014,Whole Year,Garlic,240.0,1278.7,629.0
Chhattisgarh,2014,Whole Year,Jowar,130.0,1278.7,103.0
Chhattisgarh,2014,Whole Year,Onion,518.0,1278.7,3904.0
Chhattisgarh,2014,Whole Year,Sugarcane,941.0,1278.7,6572.0
Chhattisgarh,2014,Whole Year,Sweet potato,252.0,1278.7,1435.0
Chhattisgarh,2014,Whole Year,Turmeric,151.0,1278.7,145.0
Himachal Pradesh,1998,Kharif,Arhar/Tur,4.0,1381.6,1.0
Himachal Pradesh,1998,Kharif,Bajra,3.0,1381.6,2.0
Himachal Pradesh,1998,Kharif,Groundnut,3.0,1381.6,1.0
Himachal Pradesh,1998,Kharif,Horse-gram,40.0,1381.6,23.0
Himachal Pradesh,1998,Kharif,Maize,24483.0,1381.6,42167.0
Himachal Pradesh,1998,Kharif,Rice,2068.0,1381.6,2584.0
Himachal Pradesh,1998,Kharif,Sesamum,133.0,1381.6,54.0
Himachal Pradesh,1998,Kharif,Urad,170.0,1381.6,96.0
Himachal Pradesh,1998,Rabi,Barley,317.0,1381.6,329.0
Himachal Pradesh,1998,Rabi,Gram,196.0,1381.6,167.0
Himachal Pradesh,1998,Rabi,Masoor,12.0,1381.6,4.0
Himachal Pradesh,1998,Rabi,Potato,13.0,1381.6,153.0
Himachal Pradesh,1998,Rabi,Rapeseed &Mustard,365.0,1381.6,141.0
Himachal Pradesh,1998,Rabi,Wheat,26739.0,1381.6,32351.0
Himachal Pradesh,1998,Whole Year,Cotton(lint),12.0,1381.6,6.0
Himachal Pradesh,1998,Whole Year,Dry chillies,14.0,1381.6,3.0
Himachal Pradesh,1998,Whole Year,Dry ginger,139.0,1381.6,239.0
Himachal Pradesh,1998,Whole Year,Garlic,20.0,1381.6,24.0
Himachal Pradesh,1998,Whole Year,Turmeric,15.0,1381.6,11.0
Himachal Pradesh,1999,Kharif,Horse-gram,28.0,1144.9,17.0
Himachal Pradesh,1999,Kharif,Maize,26518.0,1144.9,51755.0
Himachal Pradesh,1999,Kharif,Masoor,10.0,1144.9,3.0
Himachal Pradesh,1999,Kharif,Peas & beans (Pulses),12.0,1144.9,14.0
Himachal Pradesh,1999,Kharif,Rice,1516.0,1144.9,2431.0
Himachal Pradesh,1999,Kharif,Sesamum,127.0,1144.9,57.0
Himachal Pradesh,1999,Kharif,Urad,152.0,1144.9,86.0
Himachal Pradesh,1999,Rabi,Barley,288.0,1144.9,361.0
Himachal Pradesh,1999,Rabi,Gram,216.0,1144.9,205.0
Himachal Pradesh,1999,Rabi,Rapeseed &Mustard,367.0,1144.9,259.0
Himachal Pradesh,1999,Rabi,Wheat,26970.0,1144.9,46883.0
Himachal Pradesh,1999,Whole Year,Dry chillies,17.0,1144.9,4.0
Himachal Pradesh,1999,Whole Year,Potato,15.0,1144.9,36.0
Himachal Pradesh,1999,Whole Year,Sugarcane,61.0,1144.9,486.0
Himachal Pradesh,2000,Kharif,Arhar/Tur,3.0,1068.4,1.0
Himachal Pradesh,2000,Kharif,Horse-gram,31.0,1068.4,10.0
Himachal Pradesh,2000,Kharif,Jowar,4.0,1068.4,0.1
Himachal Pradesh,2000,Kharif,Maize,26571.0,1068.4,58992.0
Himachal Pradesh,2000,Kharif,Masoor,5.0,1068.4,1.0
Himachal Pradesh,2000,Kharif,Moong(Green Gram),27.0,1068.4,6.0
Himachal Pradesh,2000,Kharif,Peas & beans (Pulses),5.0,1068.4,4.0
Himachal Pradesh,2000,Kharif,Rice,1859.0,1068.4,2790.0
Himachal Pradesh,2000,Kharif,Urad,102.0,1068.4,32.0
Himachal Pradesh,2000,Rabi,Barley,50.0,1068.4,42.0
Himachal Pradesh,2000,Rabi,Gram,163.0,1068.4,77.0
Himachal Pradesh,2000,Rabi,Rapeseed &Mustard,199.0,1068.4,119.0
Himachal Pradesh,2000,Rabi,Wheat,27588.0,1068.4,7901.0
Himachal Pradesh,2000,Whole Year,Sugarcane,51.0,1068.4,244.0
Himachal Pradesh,2001,Kharif,Arhar/Tur,11.0,991.8,3.0
Himachal Pradesh,2001,Kharif,Bajra,5.0,991.8,2.0
Himachal Pradesh,2001,Kharif,Cotton(lint),1.0,991.8,1.0
Himachal Pradesh,2001,Kharif,Dry ginger,164.0,991.8,1573.0
Himachal Pradesh,2001,Kharif,Groundnut,16.0,991.8,5.0
Himachal Pradesh,2001,Kharif,Horse-gram,31.0,991.8,16.0
Himachal Pradesh,2001,Kharif,Maize,26169.0,991.8,68662.0
Himachal Pradesh,2001,Kharif,Masoor,4.0,991.8,1.0
Himachal Pradesh,2001,Kharif,Moong(Green Gram),2.0,991.8,1.0
Himachal Pradesh,2001,Kharif,Peas & beans (Pulses),33.0,991.8,31.0
Himachal Pradesh,2001,Kharif,Rice,1773.0,991.8,2389.0
Himachal Pradesh,2001,Kharif,Sesamum,124.0,991.8,14.0
Himachal Pradesh,2001,Kharif,Urad,106.0,991.8,9.0
Himachal Pradesh,2001,Rabi,Barley,267.0,991.8,370.0
Himachal Pradesh,2001,Rabi,Gram,171.0,991.8,129.0
Himachal Pradesh,2001,Rabi,Rapeseed &Mustard,343.0,991.8,181.0
Himachal Pradesh,2001,Rabi,Wheat,27284.0,991.8,50161.0
Himachal Pradesh,2001,Whole Year,Dry chillies,13.0,991.8,2.0
Himachal Pradesh,2001,Whole Year,Garlic,42.0,991.8,39.0
Himachal Pradesh,2001,Whole Year,Potato,9.0,991.8,70.0
Himachal Pradesh,2001,Whole Year,Sugarcane,54.0,991.8,301.0
Himachal Pradesh,2001,Whole Year,Turmeric,38.0,991.8,19.0
Himachal Pradesh,2002,Kharif,Arhar/Tur,17.0,990.4,4.0
Himachal Pradesh,2002,Kharif,Dry ginger,84.0,990.4,486.0
Himachal Pradesh,2002,Kharif,Groundnut,2.0,990.4,1.0
Himachal Pradesh,2002,Kharif,Horse-gram,32.0,990.4,9.0
Himachal Pradesh,2002,Kharif,Maize,26739.0,990.4,38768.0
Himachal Pradesh,2002,Kharif,Masoor,17.0,990.4,5.0
Himachal Pradesh,2002,Kharif,Peas & beans (Pulses),8.0,990.4,1.0
Himachal Pradesh,2002,Kharif,Rice,1526.0,990.4,675.0
Himachal Pradesh,2002,Kharif,Sesamum,143.0,990.4,66.0
Himachal Pradesh,2002,Kharif,Urad,137.0,990.4,52.0
Himachal Pradesh,2002,Rabi,Barley,197.0,990.4,256.0
Himachal Pradesh,2002,Rabi,Gram,248.0,990.4,123.0
Himachal Pradesh,2002,Rabi,Rapeseed &Mustard,314.0,990.4,165.0
Himachal Pradesh,2002,Rabi,Wheat,26669.0,990.4,34041.0
Himachal Pradesh,2002,Whole Year,Dry chillies,15.0,990.4,3.0
Himachal Pradesh,2002,Whole Year,Garlic,55.0,990.4,49.0
Himachal Pradesh,2002,Whole Year,Onion,78.0,990.4,484.0
Himachal Pradesh,2002,Whole Year,Potato,13.0,990.4,130.0
Himachal Pradesh,2002,Whole Year,Sugarcane,64.0,990.4,96.0
Himachal Pradesh,2002,Whole Year,Turmeric,41.0,990.4,28.0
Himachal Pradesh,2003,Kharif,Dry ginger,110.0,1034.5,689.0
Himachal Pradesh,2003,Kharif,Maize,25190.0,1034.5,53011.0
Himachal Pradesh,2003,Kharif,Rice,1649.0,1034.5,2672.0
Himachal Pradesh,2003,Rabi,Barley,202.0,1034.5,234.0
Himachal Pradesh,2003,Rabi,Wheat,28143.0,1034.5,33807.0
Himachal Pradesh,2003,Whole Year,Potato,24.0,1034.5,277.0
Himachal Pradesh,2004,Kharif,Dry ginger,117.0,878.5,980.0
Himachal Pradesh,2004,Kharif,Maize,25650.0,878.5,50774.0
Himachal Pradesh,2004,Kharif,Rice,1497.0,878.5,2027.0
Himachal Pradesh,2004,Rabi,Barley,203.0,878.5,292.0
Himachal Pradesh,2004,Rabi,Wheat,28106.0,878.5,67319.0
Himachal Pradesh,2004,Whole Year,Potato,19.0,878.5,189.0
Himachal Pradesh,2005,Kharif,Arhar/Tur,4.0,1248.5,2.0
Himachal Pradesh,2005,Kharif,Dry chillies,11.0,1248.5,3.0
Himachal Pradesh,2005,Kharif,Dry ginger,131.0,1248.5,1166.0
Himachal Pradesh,2005,Kharif,Horse-gram,49.0,1248.5,27.0
Himachal Pradesh,2005,Kharif,Maize,25156.0,1248.5,37900.0
Himachal Pradesh,2005,Kharif,Moong(Green Gram),48.0,1248.5,26.0
Himachal Pradesh,2005,Kharif,Rice,1416.0,1248.5,1937.0
Himachal Pradesh,2005,Kharif,Sesamum,86.0,1248.5,43.0
Himachal Pradesh,2005,Kharif,Turmeric,22.0,1248.5,16.0
Himachal Pradesh,2005,Kharif,Urad,36.0,1248.5,20.0
Himachal Pradesh,2005,Rabi,Barley,203.0,1248.5,236.0
Himachal Pradesh,2005,Rabi,Garlic,30.0,1248.5,17.0
Himachal Pradesh,2005,Rabi,Gram,272.0,1248.5,21.0
Himachal Pradesh,2005,Rabi,Masoor,6.0,1248.5,2.0
Himachal Pradesh,2005,Rabi,Onion,53.0,1248.5,227.0
Himachal Pradesh,2005,Rabi,Peas & beans (Pulses),17.0,1248.5,15.0
Himachal Pradesh,2005,Rabi,Rapeseed &Mustard,79.0,1248.5,10.0
Himachal Pradesh,2005,Rabi,Wheat,26255.0,1248.5,13983.0
Himachal Pradesh,2005,Whole Year,Potato,24.0,1248.5,69.0
Himachal Pradesh,2005,Whole Year,Sugarcane,11.0,1248.5,88.0
Himachal Pradesh,2006,Kharif,Bajra,95.0,1218.4,53.0
Himachal Pradesh,2006,Kharif,Cotton(lint),2.0,1218.4,1.0
Himachal Pradesh,2006,Kharif,Dry chillies,11.0,1218.4,4.0
Himachal Pradesh,2006,Kharif,Dry ginger,100.0,1218.4,328.0
Himachal Pradesh,2006,Kharif,Horse-gram,11.0,1218.4,7.0
Himachal Pradesh,2006,Kharif,Maize,27283.0,1218.4,56937.0
Himachal Pradesh,2006,Kharif,Moong(Green Gram),7.0,1218.4,4.0
Himachal Pradesh,2006,Kharif,Rice,1484.0,1218.4,3851.0
Himachal Pradesh,2006,Kharif,Sesamum,154.0,1218.4,87.0
Himachal Pradesh,2006,Kharif,Turmeric,26.0,1218.4,19.0
Himachal Pradesh,2006,Kharif,Urad,87.0,1218.4,56.0
Himachal Pradesh,2006,Rabi,Barley,260.0,1218.4,365.0
Himachal Pradesh,2006,Rabi,Garlic,21.0,1218.4,17.0
Himachal Pradesh,2006,Rabi,Gram,161.0,1218.4,39.0
Himachal Pradesh,2006,Rabi,Masoor,7.0,1218.4,6.0
Himachal Pradesh,2006,Rabi,Onion,64.0,1218.4,316.0
Himachal Pradesh,2006,Rabi,Peas & beans (Pulses),20.0,1218.4,9.0
Himachal Pradesh,2006,Rabi,Rapeseed &Mustard,214.0,1218.4,55.0
Himachal Pradesh,2006,Rabi,Wheat,26850.0,1218.4,52627.0
Himachal Pradesh,2006,Whole Year,Potato,35.0,1218.4,151.0
Himachal Pradesh,2006,Whole Year,Sugarcane,27.0,1218.4,216.0
Himachal Pradesh,2007,Kharif,Arhar/Tur,2.0,1034.5,1.0
Himachal Pradesh,2007,Kharif,Dry chillies,10.0,1034.5,4.0
Himachal Pradesh,2007,Kharif,Dry ginger,103.0,1034.5,1012.0
Himachal Pradesh,2007,Kharif,Horse-gram,22.0,1034.5,14.0
Himachal Pradesh,2007,Kharif,Maize,30985.0,1034.5,70920.0
Himachal Pradesh,2007,Kharif,Masoor,3.0,1034.5,2.0
Himachal Pradesh,2007,Kharif,Moong(Green Gram),32.0,1034.5,16.0
Himachal Pradesh,2007,Kharif,Peas & beans (Pulses),5.0,1034.5,7.0
Himachal Pradesh,2007,Kharif,Potato,31.0,1034.5,269.0
Himachal Pradesh,2007,Kharif,Ragi,17.0,1034.5,21.0
Himachal Pradesh,2007,Kharif,Rice,2123.0,1034.5,4768.0
Himachal Pradesh,2007,Kharif,Sesamum,148.0,1034.5,71.0
Himachal Pradesh,2007,Kharif,Sugarcane,15.0,1034.5,120.0
Himachal Pradesh,2007,Kharif,Urad,56.0,1034.5,36.0
Himachal Pradesh,2007,Rabi,Barley,167.0,1034.5,198.0
Himachal Pradesh,2007,Rabi,Garlic,23.0,1034.5,32.0
Himachal Pradesh,2007,Rabi,Gram,127.0,1034.5,105.0
Himachal Pradesh,2007,Rabi,Onion,70.0,1034.5,502.0
Himachal Pradesh,2007,Rabi,Rapeseed &Mustard,272.0,1034.5,247.0
Himachal Pradesh,2007,Rabi,Wheat,27255.0,1034.5,42245.0
Himachal Pradesh,2008,Kharif,Dry chillies,12.0,1114.2,4.0
Himachal Pradesh,2008,Kharif,Horse-gram,18.0,1114.2,6.0
Himachal Pradesh,2008,Kharif,Maize,26315.0,1114.2,50879.0
Himachal Pradesh,2008,Kharif,Moong(Green Gram),10.0,1114.2,1.0
Himachal Pradesh,2008,Kharif,Rice,1560.0,1114.2,3257.0
Himachal Pradesh,2008,Kharif,Sesamum,109.0,1114.2,52.0
Himachal Pradesh,2008,Kharif,Sugarcane,6.0,1114.2,48.0
Himachal Pradesh,2008,Kharif,Turmeric,37.0,1114.2,24.0
Himachal Pradesh,2008,Kharif,Urad,71.0,1114.2,41.0
Himachal Pradesh,2008,Rabi,Barley,183.0,1114.2,166.0
Himachal Pradesh,2008,Rabi,Gram,156.0,1114.2,16.0
Himachal Pradesh,2008,Rabi,Onion,78.0,1114.2,558.0
Himachal Pradesh,2008,Rabi,Potato,12.0,1114.2,5.0
Himachal Pradesh,2008,Rabi,Rapeseed &Mustard,161.0,1114.2,26.0
Himachal Pradesh,2008,Rabi,Wheat,26520.0,1114.2,17496.0
Himachal Pradesh,2010,Kharif,Horse-gram,1.0,1259.4,1.0
Himachal Pradesh,2010,Kharif,Maize,26799.0,1259.4,53627.0
Himachal Pradesh,2010,Kharif,Moong(Green Gram),5.0,1259.4,3.0
Himachal Pradesh,2010,Kharif,Rice,1540.0,1259.4,2956.0
Himachal Pradesh,2010,Kharif,Sesamum,112.0,1259.4,63.0
Himachal Pradesh,2010,Kharif,Urad,34.0,1259.4,22.0
Himachal Pradesh,2010,Rabi,Barley,179.0,1259.4,258.0
Himachal Pradesh,2010,Rabi,Gram,83.0,1259.4,88.0
Himachal Pradesh,2010,Rabi,Onion,84.0,1259.4,607.0
Himachal Pradesh,2010,Rabi,Peas & beans (Pulses),4.0,1259.4,7.0
Himachal Pradesh,2010,Rabi,Potato,12.0,1259.4,104.0
Himachal Pradesh,2010,Rabi,Rapeseed &Mustard,421.0,1259.4,466.0
Himachal Pradesh,2010,Rabi,Wheat,26439.0,1259.4,58842.0
Himachal Pradesh,2010,Whole Year,Dry chillies,12.0,1259.4,5.0
Himachal Pradesh,2010,Whole Year,Sugarcane,6.0,1259.4,48.0
Himachal Pradesh,2010,Whole Year,Turmeric,37.0,1259.4,27.0
Himachal Pradesh,1998,Kharif,Horse-gram,333.0,1381.6,141.0
