State,Year,Season,Crop,Area,Rainfall,Production
Chhattisgarh,2007,Kharif     ,Other Kharif pulses,424,1281.2,131
Chhattisgarh,2007,Kharif     ,Potato,3,1281.2,15
Chhattisgarh,2007,Kharif     ,Ragi,648,1281.2,177
Chhattisgarh,2007,Kharif     ,Rice,539878,1281.2,805433
Chhattisgarh,2007,Kharif     ,Sesamum,2670,1281.2,797
Chhattisgarh,2007,Kharif     ,Small millets,4935,1281.2,788
Chhattisgarh,2007,Kharif     ,Soyabean,700,1281.2,1030
Chhattisgarh,2007,Kharif     ,Sunflower,276,1281.2,100
Chhattisgarh,2007,Kharif     ,Urad,4717,1281.2,1536
Chhattisgarh,2007,Rabi       ,Gram,8886,1281.2,7747
Chhattisgarh,2007,Rabi       ,Horse-gram,581,1281.2,171
Chhattisgarh,2007,Rabi       ,Khesari,78714,1281.2,42609
Chhattisgarh,2007,Rabi       ,Linseed,1561,1281.2,449
Chhattisgarh,2007,Rabi       ,Masoor,2046,1281.2,679
Chhattisgarh,2007,Rabi       ,Moong(Green Gram),2005,1281.2,339
Chhattisgarh,2007,Rabi       ,Other  Rabi pulses,268,1281.2,84
Chhattisgarh,2007,Rabi       ,Peas & beans (Pulses),3267,1281.2,1105
Chhattisgarh,2007,Rabi       ,Potato,117,1281.2,613
Chhattisgarh,2007,Rabi       ,Rapeseed &Mustard,1244,1281.2,458
Chhattisgarh,2007,Rabi       ,Safflower,44,1281.2,9
Chhattisgarh,2007,Rabi       ,Urad,655,1281.2,153
Chhattisgarh,2007,Rabi       ,Wheat,8707,1281.2,9802
Chhattisgarh,2007,Whole Year ,Banana,35,1281.2,1533
Chhattisgarh,2007,Whole Year ,Coriander,362,1281.2,134
Chhattisgarh,2007,Whole Year ,Dry chillies,877,1281.2,658
Chhattisgarh,2007,Whole Year ,Dry ginger,21,1281.2,23
Chhattisgarh,2007,Whole Year ,Garlic,20,1281.2,55
Chhattisgarh,2007,Whole Year ,Onion,285,1281.2,1225
Chhattisgarh,2007,Whole Year ,Sannhamp,60,1281.2,18
Chhattisgarh,2007,Whole Year ,Sugarcane,192,1281.2,530
Chhattisgarh,2007,Whole Year ,Sweet potato,135,1281.2,719
Chhattisgarh,2007,Whole Year ,Turmeric,36,1281.2,61
Chhattisgarh,2008,Kharif     ,Arhar/Tur,2893,1108.5,1024
Chhattisgarh,2008,Kharif     ,Castor seed,3,1108.5,1
Chhattisgarh,2008,Kharif     ,Groundnut,986,1108.5,1046
Chhattisgarh,2008,Kharif     ,Horse-gram,1181,1108.5,354
Chhattisgarh,2008,Kharif     ,Jowar,115,1108.5,153
Chhattisgarh,2008,Kharif     ,Maize,960,1108.5,1028
Chhattisgarh,2008,Kharif     ,Mesta,8,1108.5,17
Chhattisgarh,2008,Kharif     ,Moong(Green Gram),494,1108.5,103
Chhattisgarh,2008,Kharif     ,Niger seed,47,1108.5,8
Chhattisgarh,2008,Kharif     ,Other Kharif pulses,345,1108.5,109
Chhattisgarh,2008,Kharif     ,Ragi,658,1108.5,220
Chhattisgarh,2008,Kharif     ,Rice,529148,1108.5,691851
Chhattisgarh,2008,Kharif     ,Sesamum,2397,1108.5,811
Chhattisgarh,2008,Kharif     ,Small millets,4731,1108.5,640
Chhattisgarh,2008,Kharif     ,Soyabean,521,1108.5,695
Chhattisgarh,2008,Kharif     ,Sunflower,206,1108.5,81
Chhattisgarh,2008,Kharif     ,Urad,4657,1108.5,1547
Chhattisgarh,2008,Rabi       ,Gram,8579,1108.5,7473
Chhattisgarh,2008,Rabi       ,Horse-gram,572,1108.5,168
Chhattisgarh,2008,Rabi       ,Khesari,75514,1108.5,17993
Chhattisgarh,2008,Rabi       ,Linseed,1235,1108.5,340
Chhattisgarh,2008,Rabi       ,Masoor,1929,1108.5,640
Chhattisgarh,2008,Rabi       ,Moong(Green Gram),2394,1108.5,382
Chhattisgarh,2008,Rabi       ,Other  Rabi pulses,252,1108.5,80
Chhattisgarh,2008,Rabi       ,Peas & beans (Pulses),3269,1108.5,1106
Chhattisgarh,2008,Rabi       ,Potato,125,1108.5,718
Chhattisgarh,2008,Rabi       ,Rapeseed &Mustard,1208,1108.5,407
Chhattisgarh,2008,Rabi       ,Safflower,84,1108.5,34
Chhattisgarh,2008,Rabi       ,Urad,506,1108.5,118
Chhattisgarh,2008,Rabi       ,Wheat,8242,1108.5,8272
Chhattisgarh,2008,Whole Year ,Banana,44,1108.5,1928
Chhattisgarh,2008,Whole Year ,Coriander,402,1108.5,147
Chhattisgarh,2008,Whole Year ,Dry chillies,929,1108.5,543
Chhattisgarh,2008,Whole Year ,Dry ginger,18,1108.5,21
Chhattisgarh,2008,Whole Year ,Garlic,30,1108.5,83
Chhattisgarh,2008,Whole Year ,Onion,358,1108.5,1615
Chhattisgarh,2008,Whole Year ,Sannhamp,60,1108.5,18
Chhattisgarh,2008,Whole Year ,Sugarcane,197,1108.5,544
Chhattisgarh,2008,Whole Year ,Sweet potato,94,1108.5,459
Chhattisgarh,2008,Whole Year ,Turmeric,37,1108.5,63
Chhattisgarh,2009,Kharif     ,Arhar/Tur,2903,956.6,989
Chhattisgarh,2009,Kharif     ,Castor seed,9,956.6,2
Chhattisgarh,2009,Kharif     ,Groundnut,946,956.6,1436
Chhattisgarh,2009,Kharif     ,Horse-gram,1115,956.6,316
Chhattisgarh,2009,Kharif     ,Jowar,142,956.6,186
Chhattisgarh,2009,Kharif     ,Maize,840,956.6,1046
Chhattisgarh,2009,Kharif     ,Mesta,2,956.6,4
Chhattisgarh,2009,Kharif     ,Moong(Green Gram),498,956.6,100
Chhattisgarh,2009,Kharif     ,Niger seed,31,956.6,5
Chhattisgarh,2009,Kharif     ,Other Kharif pulses,358,956.6,116
Chhattisgarh,2009,Kharif     ,Rice,521918,956.6,753589
Chhattisgarh,2009,Kharif     ,Sesamum,2438,956.6,1060
Chhattisgarh,2009,Kharif     ,Small millets,4382,956.6,439
Chhattisgarh,2009,Kharif     ,Soyabean,455,956.6,525
Chhattisgarh,2009,Kharif     ,Sunflower,203,956.6,81
Chhattisgarh,2009,Kharif     ,Urad,4544,956.6,1509
Chhattisgarh,2009,Rabi       ,Gram,8474,956.6,8616
Chhattisgarh,2009,Rabi       ,Horse-gram,545,956.6,166
Chhattisgarh,2009,Rabi       ,Khesari,65974,956.6,39695
Chhattisgarh,2009,Rabi       ,Linseed,1187,956.6,365
Chhattisgarh,2009,Rabi       ,Masoor,1992,956.6,700
Chhattisgarh,2009,Rabi       ,Moong(Green Gram),2491,956.6,429
Chhattisgarh,2009,Rabi       ,Other  Rabi pulses,226,956.6,64
Chhattisgarh,2009,Rabi       ,Peas & beans (Pulses),2487,956.6,874
Chhattisgarh,2009,Rabi       ,Rapeseed &Mustard,1421,956.6,615
Chhattisgarh,2009,Rabi       ,Safflower,99,956.6,23
Chhattisgarh,2009,Rabi       ,Urad,519,956.6,131
Chhattisgarh,2009,Rabi       ,Wheat,8516,956.6,11966
Chhattisgarh,2009,Whole Year ,Banana,52,956.6,3542
Chhattisgarh,2009,Whole Year ,Coriander,425,956.6,158
Chhattisgarh,2009,Whole Year ,Dry chillies,903,956.6,723
Chhattisgarh,2009,Whole Year ,Dry ginger,19,956.6,23
Chhattisgarh,2009,Whole Year ,Garlic,15,956.6,35
Chhattisgarh,2009,Whole Year ,Onion,392,956.6,1600
Chhattisgarh,2009,Whole Year ,Potato,123,956.6,738
Chhattisgarh,2009,Whole Year ,Sannhamp,72,956.6,21
Chhattisgarh,2009,Whole Year ,Sweet potato,95,956.6,422
Chhattisgarh,2009,Whole Year ,Turmeric,35,956.6,60
Chhattisgarh,2010,Kharif     ,Arhar/Tur,2745,1306.6,825
Chhattisgarh,2010,Kharif     ,Bajra,6,1306.6,4
Chhattisgarh,2010,Kharif     ,Castor seed,6,1306.6,2
Chhattisgarh,2010,Kharif     ,Cotton(lint),5,1306.6,8
Chhattisgarh,2010,Kharif     ,Groundnut,951,1306.6,1378
Chhattisgarh,2010,Kharif     ,Horse-gram,1081,1306.6,337
Chhattisgarh,2010,Kharif     ,Jowar,103,1306.6,161
Chhattisgarh,2010,Kharif     ,Maize,787,1306.6,1002
Chhattisgarh,2010,Kharif     ,Mesta,18,1306.6,45
Chhattisgarh,2010,Kharif     ,Moong(Green Gram),479,1306.6,101
Chhattisgarh,2010,Kharif     ,Niger seed,22,1306.6,4
Chhattisgarh,2010,Kharif     ,Other Kharif pulses,414,1306.6,131
Chhattisgarh,2010,Kharif     ,Ragi,521,1306.6,185
Chhattisgarh,2010,Kharif     ,Rice,545965,1306.6,771395
Chhattisgarh,2010,Kharif     ,Sesamum,2431,1306.6,844
Chhattisgarh,2010,Kharif     ,Small millets,4130,1306.6,611
Chhattisgarh,2010,Kharif     ,Soyabean,450,1306.6,704
Chhattisgarh,2010,Kharif     ,Sunflower,162,1306.6,64
Chhattisgarh,2010,Kharif     ,Urad,4325,1306.6,1490
Chhattisgarh,2010,Rabi       ,Gram,7755,1306.6,7473
Chhattisgarh,2010,Rabi       ,Horse-gram,538,1306.6,183
Chhattisgarh,2010,Rabi       ,Khesari,64453,1306.6,34486
Chhattisgarh,2010,Rabi       ,Linseed,920,1306.6,187
Chhattisgarh,2010,Rabi       ,Masoor,2524,1306.6,953
Chhattisgarh,2010,Rabi       ,Moong(Green Gram),2928,1306.6,523
Chhattisgarh,2010,Rabi       ,Other  Rabi pulses,271,1306.6,88
Chhattisgarh,2010,Rabi       ,Peas & beans (Pulses),2689,1306.6,997
Chhattisgarh,2010,Rabi       ,Rapeseed &Mustard,1426,1306.6,494
Chhattisgarh,2010,Rabi       ,Safflower,190,1306.6,46
Chhattisgarh,2010,Rabi       ,Urad,635,1306.6,169
Chhattisgarh,2010,Rabi       ,Wheat,8646,1306.6,11842
Chhattisgarh,2010,Whole Year ,Banana,40,1306.6,1606
Chhattisgarh,2010,Whole Year ,Coriander,572,1306.6,247
Chhattisgarh,2010,Whole Year ,Dry chillies,1001,1306.6,448
Chhattisgarh,2010,Whole Year ,Dry ginger,37,1306.6,49
Chhattisgarh,2010,Whole Year ,Garlic,14,1306.6,34
Chhattisgarh,2010,Whole Year ,Onion,507,1306.6,2400
Chhattisgarh,2010,Whole Year ,Potato,115,1306.6,678
Chhattisgarh,2010,Whole Year ,Sannhamp,31,1306.6,9
Chhattisgarh,2010,Whole Year ,Sugarcane,124,1306.6,436
Chhattisgarh,2010,Whole Year ,Sweet potato,119,1306.6,634
Chhattisgarh,2010,Whole Year ,Turmeric,32,1306.6,59
Chhattisgarh,2011,Kharif     ,Arhar/Tur,564,1302.7,179
Chhattisgarh,2011,Kharif     ,Groundnut,14,1302.7,18
Chhattisgarh,2011,Kharif     ,Maize,89,1302.7,97
Chhattisgarh,2011,Kharif     ,Moong(Green Gram),68,1302.7,15
Chhattisgarh,2011,Kharif     ,Other Kharif pulses,121,1302.7,38
Chhattisgarh,2011,Kharif     ,Rice,169099,1302.7,219975
Chhattisgarh,2011,Kharif     ,Sesamum,268,1302.7,88
Chhattisgarh,2011,Kharif     ,Small millets,16,1302.7,2
Chhattisgarh,2011,Kharif     ,Soyabean,264,1302.7,239
Chhattisgarh,2011,Kharif     ,Sunflower,50,1302.7,23
Chhattisgarh,2011,Kharif     ,Urad,160,1302.7,50
Chhattisgarh,2011,Rabi       ,Gram,4317,1302.7,4444
Chhattisgarh,2011,Rabi       ,Khesari,23082,1302.7,10564
Chhattisgarh,2011,Rabi       ,Linseed,252,1302.7,94
Chhattisgarh,2011,Rabi       ,Masoor,1295,1302.7,463
Chhattisgarh,2011,Rabi       ,Moong(Green Gram),146,1302.7,25
Chhattisgarh,2011,Rabi       ,Other  Rabi pulses,110,1302.7,35
Chhattisgarh,2011,Rabi       ,Peas & beans (Pulses),624,1302.7,219
Chhattisgarh,2011,Rabi       ,Potato,73,1302.7,539
Chhattisgarh,2011,Rabi       ,Rapeseed &Mustard,651,1302.7,311
Chhattisgarh,2011,Rabi       ,Safflower,75,1302.7,19
Chhattisgarh,2011,Rabi       ,Urad,232,1302.7,58
Chhattisgarh,2011,Rabi       ,Wheat,3096,1302.7,5395
Chhattisgarh,2011,Whole Year ,Banana,66,1302.7,2649
Chhattisgarh,2011,Whole Year ,Coriander,218,1302.7,105
Chhattisgarh,2011,Whole Year ,Dry chillies,349,1302.7,318
Chhattisgarh,2011,Whole Year ,Dry ginger,19,1302.7,25
Chhattisgarh,2011,Whole Year ,Onion,98,1302.7,422
Chhattisgarh,2011,Whole Year ,Sannhamp,2,1302.7,4
Chhattisgarh,2011,Whole Year ,Sugarcane,64,1302.7,213
Chhattisgarh,2011,Whole Year ,Sweet potato,9,1302.7,44
Chhattisgarh,2011,Whole Year ,Turmeric,2,1302.7,4
Chhattisgarh,2012,Kharif     ,Arhar/Tur,702,1377.4,295
Chhattisgarh,2012,Kharif     ,Groundnut,11,1377.4,13
Chhattisgarh,2012,Kharif     ,Maize,190,1377.4,306
Chhattisgarh,2012,Kharif     ,Moong(Green Gram),72,1377.4,19
Chhattisgarh,2012,Kharif     ,Other Kharif pulses,112,1377.4,43
Chhattisgarh,2012,Kharif     ,Rice,183690,1377.4,375108
Chhattisgarh,2012,Kharif     ,Sesamum,289,1377.4,87
Chhattisgarh,2012,Kharif     ,Small millets,1,1377.4,1
Chhattisgarh,2012,Kharif     ,Soyabean,230,1377.4,443
Chhattisgarh,2012,Kharif     ,Sunflower,51,1377.4,24
Chhattisgarh,2012,Kharif     ,Urad,136,1377.4,58
Chhattisgarh,2012,Rabi       ,Gram,5262,1377.4,7028
Chhattisgarh,2012,Rabi       ,Khesari,18359,1377.4,9029
Chhattisgarh,2012,Rabi       ,Linseed,291,1377.4,135
Chhattisgarh,2012,Rabi       ,Masoor,1191,1377.4,504
Chhattisgarh,2012,Rabi       ,Moong(Green Gram),78,1377.4,16
Chhattisgarh,2012,Rabi       ,Other  Rabi pulses,75,1377.4,29
Chhattisgarh,2012,Rabi       ,Peas & beans (Pulses),787,1377.4,333
Chhattisgarh,2012,Rabi       ,Potato,69,1377.4,672
Chhattisgarh,2012,Rabi       ,Rapeseed &Mustard,830,1377.4,425
Chhattisgarh,2012,Rabi       ,Safflower,66,1377.4,19
Chhattisgarh,2012,Rabi       ,Urad,118,1377.4,35
Chhattisgarh,2012,Rabi       ,Wheat,2946,1377.4,5420
Chhattisgarh,2012,Whole Year ,Banana,101,1377.4,1245
Chhattisgarh,2012,Whole Year ,Coriander,199,1377.4,87
Chhattisgarh,2012,Whole Year ,Dry chillies,334,1377.4,380
Chhattisgarh,2012,Whole Year ,Dry ginger,9,1377.4,12
Chhattisgarh,2012,Whole Year ,Onion,112,1377.4,326
Chhattisgarh,2012,Whole Year ,Sannhamp,7,1377.4,4
Chhattisgarh,2012,Whole Year ,Sugarcane,31,1377.4,104
Chhattisgarh,2012,Whole Year ,Sweet potato,7,1377.4,34
Chhattisgarh,2012,Whole Year ,Turmeric,3,1377.4,6
Chhattisgarh,2013,Kharif     ,Arhar/Tur,610,1420,250
Chhattisgarh,2013,Kharif     ,Groundnut,24,1420,36
Chhattisgarh,2013,Kharif     ,Maize,218,1420,411
Chhattisgarh,2013,Kharif     ,Mesta,2,1420,5
Chhattisgarh,2013,Kharif     ,Moong(Green Gram),73,1420,20
Chhattisgarh,2013,Kharif     ,Other Kharif pulses,88,1420,34
Chhattisgarh,2013,Kharif     ,Rice,185684,1420,314837
Chhattisgarh,2013,Kharif     ,Sannhamp,7,1420,3
Chhattisgarh,2013,Kharif     ,Sesamum,274,1420,86
Chhattisgarh,2013,Kharif     ,Small millets,8,1420,1
Chhattisgarh,2013,Kharif     ,Soyabean,143,1420,233
Chhattisgarh,2013,Kharif     ,Urad,147,1420,62
Chhattisgarh,2013,Rabi       ,Gram,4556,1420,4546
Chhattisgarh,2013,Rabi       ,Khesari,16418,1420,8930
Chhattisgarh,2013,Rabi       ,Linseed,153,1420,64
Chhattisgarh,2013,Rabi       ,Masoor,1237,1420,483
Chhattisgarh,2013,Rabi       ,Moong(Green Gram),91,1420,19
Chhattisgarh,2013,Rabi       ,Other  Rabi pulses,61,1420,85
Chhattisgarh,2013,Rabi       ,Peas & beans (Pulses),490,1420,191
Chhattisgarh,2013,Rabi       ,Potato,64,1420,420
Chhattisgarh,2013,Rabi       ,Rapeseed &Mustard,676,1420,422
Chhattisgarh,2013,Rabi       ,Safflower,37,1420,9
Chhattisgarh,2013,Rabi       ,Urad,109,1420,32
Chhattisgarh,2013,Rabi       ,Wheat,2522,1420,4503
Chhattisgarh,2013,Whole Year ,Banana,102,1420,5212
Chhattisgarh,2013,Whole Year ,Coriander,180,1420,85
Chhattisgarh,2013,Whole Year ,Dry chillies,316,1420,260
Chhattisgarh,2013,Whole Year ,Dry ginger,5,1420,8
Chhattisgarh,2013,Whole Year ,Onion,105,1420,742
Chhattisgarh,2013,Whole Year ,Sugarcane,85,1420,299
Chhattisgarh,2013,Whole Year ,Sweet potato,6,1420,35
Chhattisgarh,2013,Whole Year ,Turmeric,3,1420,6
Chhattisgarh,2014,Kharif     ,Arhar/Tur,535,1278.7,254
Chhattisgarh,2014,Kharif     ,Groundnut,21,1278.7,29
Chhattisgarh,2014,Kharif     ,Maize,574,1278.7,975
Chhattisgarh,2014,Kharif     ,Mesta,1,1278.7,3
Chhattisgarh,2014,Kharif     ,Moong(Green Gram),134,1278.7,36
Chhattisgarh,2014,Kharif     ,Other Kharif pulses,7,1278.7,3
Chhattisgarh,2014,Kharif     ,Rice,186042,1278.7,376312
Chhattisgarh,2014,Kharif     ,Sesamum,348,1278.7,182
Chhattisgarh,2014,Kharif     ,Small millets,5,1278.7,1
Chhattisgarh,2014,Kharif     ,Soyabean,159,1278.7,178
Chhattisgarh,2014,Kharif     ,Sunflower,36,1278.7,13
Chhattisgarh,2014,Kharif     ,Urad,216,1278.7,95
Chhattisgarh,2014,Rabi       ,Gram,6263,1278.7,6731
Chhattisgarh,2014,Rabi       ,Khesari,16080,1278.7,17255
Chhattisgarh,2014,Rabi       ,Linseed,71,1278.7,33
Chhattisgarh,2014,Rabi       ,Masoor,1056,1278.7,481
Chhattisgarh,2014,Rabi       ,Moong(Green Gram),125,1278.7,28
Chhattisgarh,2014,Rabi       ,Peas & beans (Pulses),525,1278.7,239
Chhattisgarh,2014,Rabi       ,Potato,71,1278.7,616
Chhattisgarh,2014,Rabi       ,Rapeseed &Mustard,1309,1278.7,744
Chhattisgarh,2014,Rabi       ,Safflower,804,1278.7,230
Chhattisgarh,2014,Rabi       ,Urad,375,1278.7,122
Chhattisgarh,2014,Rabi       ,Wheat,4068,1278.7,8307
Chhattisgarh,2014,Whole Year ,Banana,99,1278.7,4336
Chhattisgarh,2014,Whole Year ,Coriander,180,1278.7,85
Chhattisgarh,2014,Whole Year ,Dry chillies,386,1278.7,248
Chhattisgarh,2014,Whole Year ,Dry ginger,8,1278.7,13
Chhattisgarh,2014,Whole Year ,Onion,90,1278.7,777
Chhattisgarh,2014,Whole Year ,Sugarcane,89,1278.7,784
Chhattisgarh,2014,Whole Year ,Sweet potato,6,1278.7,36
Chhattisgarh,2014,Whole Year ,Turmeric,7,1278.7,14
Chhattisgarh,2000,Kharif     ,Arhar/Tur,5625,906.3,2288
Chhattisgarh,2000,Kharif     ,Bajra,3,906.3,2
Chhattisgarh,2000,Kharif     ,Groundnut,17,906.3,27
Chhattisgarh,2000,Kharif     ,Horse-gram,2257,906.3,637
Chhattisgarh,2000,Kharif     ,Jowar,88,906.3,65
Chhattisgarh,2000,Kharif     ,Maize,1315,906.3,1320
Chhattisgarh,2000,Kharif     ,Mesta,42,906.3,75
Chhattisgarh,2000,Kharif     ,Moong(Green Gram),721,906.3,126
Chhattisgarh,2000,Kharif     ,Other Kharif pulses,291,906.3,97
Chhattisgarh,2000,Kharif     ,Ragi,194,906.3,61
Chhattisgarh,2000,Kharif     ,Rice,249419,906.3,210646
Chhattisgarh,2000,Kharif     ,Sesamum,879,906.3,139
Chhattisgarh,2000,Kharif     ,Small millets,37509,906.3,6305
Chhattisgarh,2000,Kharif     ,Soyabean,6485,906.3,3817
Chhattisgarh,2000,Kharif     ,Sunflower,154,906.3,156
Chhattisgarh,2000,Kharif     ,Urad,8322,906.3,2707
Chhattisgarh,2000,Rabi       ,Barley,5,906.3,3
Chhattisgarh,2000,Rabi       ,Gram,21223,906.3,11733
Chhattisgarh,2000,Rabi       ,Khesari,49659,906.3,18682
Chhattisgarh,2000,Rabi       ,Linseed,25199,906.3,5966
Chhattisgarh,2000,Rabi       ,Masoor,924,906.3,261
Chhattisgarh,2000,Rabi       ,Moong(Green Gram),82,906.3,14
Chhattisgarh,2000,Rabi       ,Other  Rabi pulses,82,906.3,28
Chhattisgarh,2000,Rabi       ,Peas & beans (Pulses),170,906.3,49
Chhattisgarh,2000,Rabi       ,Rapeseed &Mustard,761,906.3,196
Chhattisgarh,2000,Rabi       ,Safflower,2,906.3,1
Chhattisgarh,2000,Rabi       ,Urad,1709,906.3,428
Chhattisgarh,2000,Rabi       ,Wheat,11854,906.3,6309
Chhattisgarh,2000,Whole Year ,Banana,15,906.3,660
Chhattisgarh,2000,Whole Year ,Coriander,155,906.3,35
Chhattisgarh,2000,Whole Year ,Dry chillies,531,906.3,194
Chhattisgarh,2000,Whole Year ,Dry ginger,13,906.3,16
Chhattisgarh,2000,Whole Year ,Onion,145,906.3,873
Chhattisgarh,2000,Whole Year ,Potato,14,906.3,90
Chhattisgarh,2000,Whole Year ,Sannhamp,39,906.3,11
Chhattisgarh,2000,Whole Year ,Sugarcane,18,906.3,35
Chhattisgarh,2000,Whole Year ,Sweet potato,63,906.3,406
Chhattisgarh,2000,Whole Year ,Turmeric,2,906.3,2
Chhattisgarh,2001,Kharif     ,Arhar/Tur,5465,1600.1,2045
Chhattisgarh,2001,Kharif     ,Bajra,2,1600.1,2
Chhattisgarh,2001,Kharif     ,Cotton(lint),5,1600.1,3
Chhattisgarh,2001,Kharif     ,Groundnut,17,1600.1,35
Chhattisgarh,2001,Kharif     ,Horse-gram,2491,1600.1,770
Chhattisgarh,2001,Kharif     ,Jowar,35,1600.1,33
Chhattisgarh,2001,Kharif     ,Maize,1308,1600.1,884
Chhattisgarh,2001,Kharif     ,Mesta,58,1600.1,108
Chhattisgarh,2001,Kharif     ,Moong(Green Gram),449,1600.1,92
Chhattisgarh,2001,Kharif     ,Niger seed,3,1600.1,1
Chhattisgarh,2001,Kharif     ,Other Kharif pulses,312,1600.1,105
Chhattisgarh,2001,Kharif     ,Ragi,199,1600.1,62
Chhattisgarh,2001,Kharif     ,Rice,253973,1600.1,296457
Chhattisgarh,2001,Kharif     ,Sesamum,745,1600.1,168
Chhattisgarh,2001,Kharif     ,Small millets,35564,1600.1,9773
Chhattisgarh,2001,Kharif     ,Soyabean,3135,1600.1,2616
Chhattisgarh,2001,Kharif     ,Sunflower,283,1600.1,255
Chhattisgarh,2001,Kharif     ,Urad,8058,1600.1,2815
Chhattisgarh,2001,Rabi       ,Barley,1,1600.1,1
Chhattisgarh,2001,Rabi       ,Gram,23312,1600.1,15627
Chhattisgarh,2001,Rabi       ,Khesari,55897,1600.1,25716
Chhattisgarh,2001,Rabi       ,Linseed,23940,1600.1,6538
Chhattisgarh,2001,Rabi       ,Masoor,1014,1600.1,296
Chhattisgarh,2001,Rabi       ,Moong(Green Gram),70,1600.1,15
Chhattisgarh,2001,Rabi       ,Other  Rabi pulses,80,1600.1,29
Chhattisgarh,2001,Rabi       ,Peas & beans (Pulses),184,1600.1,55
Chhattisgarh,2001,Rabi       ,Rapeseed &Mustard,648,1600.1,211
Chhattisgarh,2001,Rabi       ,Safflower,3,1600.1,1
Chhattisgarh,2001,Rabi       ,Urad,1407,1600.1,360
Chhattisgarh,2001,Rabi       ,Wheat,12306,1600.1,8389
Chhattisgarh,2001,Whole Year ,Banana,5,1600.1,216
Chhattisgarh,2001,Whole Year ,Coriander,157,1600.1,36
Chhattisgarh,2001,Whole Year ,Dry chillies,799,1600.1,511
Chhattisgarh,2001,Whole Year ,Dry ginger,12,1600.1,14
Chhattisgarh,2001,Whole Year ,Garlic,21,1600.1,59
Chhattisgarh,2001,Whole Year ,Onion,273,1600.1,1741
Chhattisgarh,2001,Whole Year ,Potato,21,1600.1,133
Chhattisgarh,2001,Whole Year ,Sannhamp,38,1600.1,14
Chhattisgarh,2001,Whole Year ,Sugarcane,10,1600.1,18
Chhattisgarh,2001,Whole Year ,Sweet potato,59,1600.1,374
Chhattisgarh,2001,Whole Year ,Turmeric,3,1600.1,2
Chhattisgarh,2002,Kharif     ,Arhar/Tur,5155,990.2,1992
Chhattisgarh,2002,Kharif     ,Bajra,4,990.2,3
Chhattisgarh,2002,Kharif     ,Castor seed,3,990.2,1
Chhattisgarh,2002,Kharif     ,Cotton(lint),2,990.2,5
Chhattisgarh,2002,Kharif     ,Groundnut,3,990.2,6
Chhattisgarh,2002,Kharif     ,Horse-gram,2201,990.2,513
Chhattisgarh,2002,Kharif     ,Jowar,9,990.2,10
Chhattisgarh,2002,Kharif     ,Maize,1284,990.2,1408
Chhattisgarh,2002,Kharif     ,Mesta,47,990.2,93
Chhattisgarh,2002,Kharif     ,Moong(Green Gram),470,990.2,86
Chhattisgarh,2002,Kharif     ,Niger seed,4,990.2,1
Chhattisgarh,2002,Kharif     ,Other Kharif pulses,312,990.2,107
Chhattisgarh,2002,Kharif     ,Ragi,207,990.2,52
Chhattisgarh,2002,Kharif     ,Rice,254729,990.2,193529
Chhattisgarh,2002,Kharif     ,Sesamum,1154,990.2,298
Chhattisgarh,2002,Kharif     ,Small millets,34607,990.2,5070
Chhattisgarh,2002,Kharif     ,Soyabean,6397,990.2,3664
Chhattisgarh,2002,Kharif     ,Sunflower,284,990.2,255
Chhattisgarh,2002,Kharif     ,Urad,8833,990.2,2501
Chhattisgarh,2002,Rabi       ,Gram,23652,990.2,13426
Chhattisgarh,2002,Rabi       ,Horse-gram,1069,990.2,237
Chhattisgarh,2002,Rabi       ,Khesari,49798,990.2,20575
Chhattisgarh,2002,Rabi       ,Linseed,19985,990.2,5320
Chhattisgarh,2002,Rabi       ,Masoor,972,990.2,258
Chhattisgarh,2002,Rabi       ,Moong(Green Gram),190,990.2,35
Chhattisgarh,2002,Rabi       ,Other  Rabi pulses,124,990.2,44
Chhattisgarh,2002,Rabi       ,Peas & beans (Pulses),169,990.2,41
Chhattisgarh,2002,Rabi       ,Rapeseed &Mustard,540,990.2,156
Chhattisgarh,2002,Rabi       ,Safflower,2,990.2,1
Chhattisgarh,2002,Rabi       ,Urad,1140,990.2,258
Chhattisgarh,2002,Rabi       ,Wheat,12061,990.2,7474
Chhattisgarh,2002,Whole Year ,Banana,36,990.2,1536
Chhattisgarh,2002,Whole Year ,Coriander,145,990.2,32
Chhattisgarh,2002,Whole Year ,Dry chillies,703,990.2,741
Chhattisgarh,2002,Whole Year ,Dry ginger,14,990.2,14
Chhattisgarh,2002,Whole Year ,Garlic,25,990.2,72
Chhattisgarh,2002,Whole Year ,Onion,264,990.2,1650
Chhattisgarh,2002,Whole Year ,Papaya,2,990.2,68
Chhattisgarh,2002,Whole Year ,Potato,12,990.2,75
Chhattisgarh,2002,Whole Year ,Sannhamp,43,990.2,11
Chhattisgarh,2002,Whole Year ,Sugarcane,27,990.2,50
Chhattisgarh,2002,Whole Year ,Sweet potato,58,990.2,316
Chhattisgarh,2002,Whole Year ,Turmeric,2,990.2,2
Chhattisgarh,2003,Kharif     ,Arhar/Tur,4613,1694.3,2774
Chhattisgarh,2003,Kharif     ,Bajra,2,1694.3,2
Chhattisgarh,2003,Kharif     ,Castor seed,8,1694.3,3
Chhattisgarh,2003,Kharif     ,Cotton(lint),17,1694.3,60
Chhattisgarh,2003,Kharif     ,Horse-gram,2355,1694.3,766
